Player Name,Team,Games Played,Games Started,Minutes Played,Goals,Assists,Shots,Shots on Goal,Fouls Committed,Offsides,Corner Kicks,Penalty Kicks Attempted,Penalty Kick Goals,Yellow Cards,Red Cards,Season,Position,Goals per Game,Assists per Game,Shots per Game,Prop SoG,Shots per Goal
Emily Menges,POR,15.0,15.0,1305.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Danica Evans,ORL,5.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.0,0.0,0.0
Nádia Gomes,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Monica,ORL,17.0,15.0,1400.0,0.0,0.0,3.0,1.0,13.0,1.0,0.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0,0.17647058823529413,0.3333333333333333,0.0
Savannah Jordan,HOU,10.0,5.0,414.0,0.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.1,0.4,0.25,0.0
Ali Krieger,ORL,19.0,19.0,1675.0,0.0,2.0,7.0,1.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.10526315789473684,0.3684210526315789,0.14285714285714285,0.0
Brooke Elby,CHI,11.0,9.0,846.0,0.0,1.0,6.0,3.0,10.0,1.0,5.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.09090909090909091,0.5454545454545454,0.5,0.0
Camila,ORL,9.0,3.0,318.0,0.0,0.0,9.0,2.0,12.0,0.0,9.0,0.0,0.0,3.0,0.0,2018.0,Defender,0.0,0.0,1.0,0.2222222222222222,0.0
Julie Ertz,CHI,14.0,13.0,1126.0,0.0,0.0,11.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.0,0.0,0.7857142857142857,0.2727272727272727,0.0
Arin Wright,CHI,24.0,23.0,2040.0,0.0,4.0,17.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,2018.0,,0.0,0.16666666666666666,0.7083333333333334,0.17647058823529413,0.0
Lotta Ökvist,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Carson Pickett,ORL,19.0,16.0,1381.0,0.0,0.0,5.0,1.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,2018.0,,0.0,0.0,0.2631578947368421,0.2,0.0
Nikki Stanton,CHI,20.0,16.0,1449.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0,2018.0,,0.0,0.0,0.05,0.0,0.0
Alli Murphy,HOU,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Clare Polkinghorne,HOU,9.0,9.0,782.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.5555555555555556,0.4,0.0
Shelina Zadorsky,ORL,23.0,23.0,2070.0,0.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,2018.0,Defender,0.0,0.08695652173913043,0.043478260869565216,1.0,0.0
Emily van Egmond,ORL,17.0,12.0,1098.0,0.0,1.0,11.0,4.0,20.0,6.0,15.0,0.0,0.0,2.0,0.0,2018.0,,0.0,0.058823529411764705,0.6470588235294118,0.36363636363636365,0.0
Elizabeth Ball,POR,6.0,0.0,101.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Celeste Boureille,POR,21.0,18.0,1586.0,0.0,0.0,9.0,3.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,2018.0,,0.0,0.0,0.42857142857142855,0.3333333333333333,0.0
Zoey Goralski,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Andressinha,POR,18.0,9.0,848.0,0.0,0.0,13.0,3.0,12.0,2.0,16.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.0,0.0,0.7222222222222222,0.23076923076923078,0.0
Caitlin Foord,POR,6.0,2.0,276.0,0.0,0.0,4.0,3.0,14.0,7.0,0.0,0.0,0.0,1.0,0.0,2018.0,,0.0,0.0,0.6666666666666666,0.75,0.0
Meleana Shim,HOU,8.0,7.0,597.0,0.0,0.0,5.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.625,0.6,0.0
Sarah Gorden,CHI,17.0,12.0,1246.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.058823529411764705,0.0,0.0
Kelli Hubly,POR,11.0,9.0,818.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Meghan Klingenberg,POR,20.0,20.0,1751.0,0.0,2.0,4.0,0.0,13.0,1.0,22.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.1,0.2,0.0,0.0
Allison Wetherington,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Joanna Boyles,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Meg Morris,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.0,0.0,0.0
Ifeoma Onumonu,POR,8.0,3.0,311.0,0.0,0.0,6.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.75,0.5,0.0
Ifeoma Onumonu,POR,8.0,3.0,311.0,0.0,0.0,6.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.75,0.5,0.0
Margaret Purce,POR,19.0,15.0,1297.0,0.0,0.0,8.0,2.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.0,0.0,0.42105263157894735,0.25,0.0
Janine van Wyk,HOU,20.0,20.0,1719.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Allysha Chapman,NC,16.0,15.0,1349.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0625,0.125,0.0,0.0
Angela Salem,POR,5.0,1.0,163.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Erin Yenney,CHI,3.0,0.0,27.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,1.0,0.3333333333333333,0.0
Mallory Weber,POR,14.0,9.0,714.0,0.0,0.0,5.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.35714285714285715,0.2,0.0
Sandra Yu,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Elizabeth Addo,SEA,12.0,8.0,692.0,0.0,1.0,7.0,2.0,22.0,3.0,0.0,0.0,0.0,2.0,0.0,2018.0,,0.0,0.08333333333333333,0.5833333333333334,0.2857142857142857,0.0
Morgan Andrews,SEA,15.0,7.0,765.0,0.0,0.0,6.0,1.0,15.0,0.0,4.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.0,0.0,0.4,0.16666666666666666,0.0
Yael Averbuch,SEA,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Lauren Barnes,SEA,19.0,18.0,1679.0,0.0,0.0,4.0,1.0,12.0,0.0,5.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0,0.21052631578947367,0.25,0.0
Madeline Bauer,SEA,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Steph Catley,SEA,16.0,16.0,1435.0,0.0,3.0,1.0,1.0,13.0,2.0,16.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.1875,0.0625,1.0,0.0
Kiersten Dallstream,SEA,3.0,2.0,163.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.0,0.0,0.6666666666666666,1.0,0.0
Abby Dahlkemper,NC,19.0,19.0,1710.0,0.0,0.0,1.0,0.0,7.0,0.0,77.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.0,0.05263157894736842,0.0,0.0
Jaycie Johnson,SEA,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.0,0.0,0.0
Nahomi Kawasumi,SEA,14.0,11.0,875.0,0.0,3.0,7.0,3.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.21428571428571427,0.5,0.42857142857142855,0.0
Alyssa Kleiner,SEA,10.0,4.0,414.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.0,0.2,0.5,0.0
Kristen McNabb,SEA,20.0,12.0,1159.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0,0.05,0.0,0.0
Lindsay Agnew,HOU,12.0,6.0,609.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
Elizabeth Eddy,NC,2.0,1.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Summer Green,CHI,8.0,4.0,319.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Jaelene Hinkle,NC,20.0,20.0,1779.0,0.0,4.0,7.0,1.0,13.0,0.0,32.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.2,0.35,0.14285714285714285,0.0
Carlin Hudson,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Christen Westphal,SEA,12.0,9.0,694.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
Darian Jenkins,NC,13.0,0.0,178.0,0.0,0.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.23076923076923078,0.3333333333333333,0.0
Darian Jenkins,NC,13.0,0.0,178.0,0.0,0.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.23076923076923078,0.3333333333333333,0.0
Michaela Abam,NJ,4.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.25,0.0,0.0
Janine Beckie,NJ,15.0,11.0,1046.0,0.0,0.0,14.0,6.0,4.0,3.0,16.0,0.0,0.0,1.0,0.0,2018.0,,0.0,0.0,0.9333333333333333,0.42857142857142855,0.0
Cassidy Benintente,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Eliza Bona,NJ,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Gabriella Cuevas,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Yuri Kawamura,NC,2.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Nickolette Driesse,NJ,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Mandy Freeman,NJ,21.0,21.0,1826.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Amanda Frisbie,NJ,17.0,15.0,1285.0,0.0,0.0,3.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.17647058823529413,0.6666666666666666,0.0
Christina Gibbons,NJ,18.0,16.0,1430.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0,0.05555555555555555,0.0,0.0
Kaleigh Kurtz,NC,6.0,6.0,540.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.0,0.16666666666666666,0.0,0.0
Jennifer Hoy,NJ,10.0,2.0,217.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.0,0.0,0.3,0.6666666666666666,0.0
Morgan Brian,CHI,9.0,6.0,511.0,0.0,0.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.7777777777777778,0.14285714285714285,0.0
Adriana Leon,NJ,8.0,1.0,185.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.75,0.0,0.0
Claire Falknor,HOU,2.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Heather O'Reilly,NC,8.0,2.0,261.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.125,1.0,0.0
McKenzie Meehan,NJ,11.0,3.0,352.0,0.0,0.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.0,0.0,0.6363636363636364,0.14285714285714285,0.0
Kayla Mills,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Amandine Pierre-Louis,NJ,3.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Dominique Richardson,NJ,16.0,14.0,1356.0,0.0,0.0,5.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.3125,0.2,0.0
Raquel Rodriguez,NJ,15.0,10.0,910.0,0.0,1.0,13.0,6.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.06666666666666667,0.8666666666666667,0.46153846153846156,0.0
Erica Skroski,NJ,20.0,20.0,1654.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.0,0.05,0.0,0.0
Rebekah Stott,NJ,9.0,8.0,775.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Denise O'Sullivan,NC,22.0,20.0,1752.0,0.0,3.0,16.0,7.0,31.0,1.0,2.0,0.0,0.0,2.0,0.0,2018.0,Midfielder,0.0,0.13636363636363635,0.7272727272727273,0.4375,0.0
Thaisa Moreno,NJ,8.0,5.0,395.0,0.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.375,0.3333333333333333,0.0
Katie Bowen,UTA,19.0,16.0,1433.0,0.0,1.0,7.0,4.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.05263157894736842,0.3684210526315789,0.5714285714285714,0.0
Rachel Corsie,UTA,24.0,23.0,2088.0,0.0,1.0,10.0,2.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,2018.0,,0.0,0.041666666666666664,0.4166666666666667,0.2,0.0
Katrina Gorry,UTA,16.0,13.0,1069.0,0.0,1.0,18.0,9.0,15.0,1.0,28.0,0.0,0.0,1.0,0.0,2018.0,,0.0,0.0625,1.125,0.5,0.0
Samantha Johnson,UTA,16.0,15.0,1333.0,0.0,0.0,7.0,2.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,2018.0,,0.0,0.0,0.4375,0.2857142857142857,0.0
Morgan Reid,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Maegan Kelly,UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.0,0.0,0.0
Maegan Kelly,UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.0,0.0,0.0
Lo’eau LaBonta,UTA,16.0,8.0,824.0,0.0,0.0,2.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.125,0.5,0.0
Taylor Lytle,UTA,10.0,4.0,449.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.2,0.1,1.0,0.0
Cari Roccaro,NC,2.0,2.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Sydney Miramontez,UTA,10.0,6.0,639.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.1,0.0,0.0
Rebecca Moros,UTA,22.0,22.0,1868.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.0,0.0,0.045454545454545456,0.0,0.0
Meredith Speck,NC,15.0,2.0,246.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.06666666666666667,1.0,0.0
Sarah Teegarden,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Michaela Hahn,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Becky Sauerbrunn,UTA,20.0,19.0,1720.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0,0.1,0.0,0.0
Desiree Scott,UTA,21.0,20.0,1810.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,2018.0,Midfielder,0.0,0.0,0.09523809523809523,0.0,0.0
Collette Smith,UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Ryan Williams,NC,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Elise Thorsnes,UTA,9.0,3.0,353.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.2222222222222222,0.0,0.0
Chandra Eigenberger,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Yanara Aedo,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Whitney Church,WAS,22.0,21.0,1898.0,0.0,1.0,2.0,1.0,8.0,0.0,30.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.045454545454545456,0.09090909090909091,0.5,0.0
Zoe Clark,WAS,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.0,0.0,0.0
Megan Crosson,WAS,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Schuyler DeBree,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Meggie Dougherty Howard,WAS,23.0,14.0,1448.0,0.0,0.0,8.0,2.0,18.0,0.0,1.0,0.0,0.0,3.0,0.0,2018.0,Midfielder,0.0,0.0,0.34782608695652173,0.25,0.0
Caprice Dydasco,WAS,24.0,21.0,1948.0,0.0,0.0,13.0,4.0,16.0,2.0,2.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0,0.5416666666666666,0.3076923076923077,0.0
Mallory Eubanks,WAS,12.0,5.0,516.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.25,0.3333333333333333,0.0
Cali Farquharson,WAS,5.0,1.0,152.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.6,0.0,0.0
Poliana,ORL,10.0,8.0,694.0,0.0,0.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.5,0.4,0.0
Maddie Huster,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Tori Huster,WAS,17.0,15.0,1283.0,0.0,0.0,11.0,5.0,14.0,2.0,18.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.0,0.0,0.6470588235294118,0.45454545454545453,0.0
Estelle Johnson,WAS,21.0,21.0,1890.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.0,0.0,0.14285714285714285,0.6666666666666666,0.0
Rose Lavelle,WAS,11.0,5.0,424.0,0.0,0.0,6.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.5454545454545454,0.3333333333333333,0.0
Bridget Callahan,ORL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Tiffany McCarty,WAS,1.0,1.0,70.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.0,0.0,0.0
Alexa Newfield,WAS,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Christine Creighton,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.0,0.0,0.0,0.0,0.0
Morgan Proffitt,WAS,4.0,2.0,197.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Stephanie McCaffrey,CHI,2.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.0,0.0,0.0,0.0,0.0
Rebecca Quinn,WAS,17.0,16.0,1384.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.0,0.0,0.17647058823529413,0.0,0.0
Abby Elinsky,ORL,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Taylor Smith,WAS,23.0,23.0,2064.0,0.0,1.0,7.0,3.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.0,0.043478260869565216,0.30434782608695654,0.42857142857142855,0.0
Havana Solaun,WAS,13.0,5.0,496.0,0.0,1.0,5.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.07692307692307693,0.38461538461538464,0.0,0.0
Andi Sullivan,WAS,23.0,22.0,1984.0,0.0,1.0,26.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.043478260869565216,1.1304347826086956,0.34615384615384615,0.0
Tiffany Weimer,WAS,3.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Sam Kerr,CHI,6.0,6.0,540.0,6.0,1.0,21.0,14.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,2019.0,Attacker,1.0,0.16666666666666666,3.5,0.6666666666666666,0.42857142857142855
Crystal Dunn,NC,3.0,3.0,253.0,4.0,1.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,1.3333333333333333,0.3333333333333333,3.0,0.8888888888888888,0.5
Amy Rodriguez,UTA,7.0,7.0,586.0,4.0,0.0,20.0,11.0,9.0,5.0,0.0,1.0,1.0,1.0,0.0,2019.0,Attacker,0.5714285714285714,0.0,2.857142857142857,0.55,0.36363636363636365
Caitlin Foord,POR,5.0,5.0,447.0,3.0,1.0,11.0,6.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,2019.0,Attacker,0.6,0.2,2.2,0.5454545454545454,0.5
Kristen Hamilton,NC,8.0,5.0,414.0,3.0,1.0,13.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.375,0.125,1.625,0.38461538461538464,0.6
